ID,X,Y,Z,x,y,z,w,X,Y,Z,x,y,z,w,X,Y,Z,x,y,z,w,Class
621,-0.143994,1.25994,-0.00779124,-0.243843,0.824919,0.000934395,0.50995,0.166798,0.688967,0.252373,0.423581,0.353451,-0.202867,0.809009,0.0383847,0.853384,0.106388,-0.238205,0.825546,-0.00331593,0.511588,0
622,0.217665,0.876375,0.839288,0.0453981,0.0682701,-0.0259573,0.996295,0.0648855,0.197477,0.743229,0.825673,0.061099,-0.0230483,0.560357,0.18921,0.425826,0.774234,0.0992143,0.0666471,-0.026866,0.992468,1
623,0.199087,0.858679,0.87655,0.112159,0.040768,-0.00209096,0.992851,0.0729789,0.201124,0.675789,0.834906,0.0841661,-0.0284383,0.543175,0.189256,0.424001,0.747522,0.173177,0.0408869,-0.00768148,0.984012,1
624,0.0688569,1.35743,-0.20788,-0.212981,-0.593967,0.314515,0.709171,0.186965,0.787675,0.182445,0.26908,-0.272271,-0.0621782,0.921737,0.155121,1.02928,0.102944,-0.216079,-0.596059,0.310071,0.708434,0
625,0.10826,1.56318,-0.0381179,-0.047167,-0.0537132,-0.00555292,0.997426,-0.0179933,0.881446,0.0218795,0.0751533,0.00960246,-0.00948051,0.997081,0.0966251,1.10976,0.00818941,-0.0557376,-0.0540517,-0.0143446,0.996878,0
626,0.110372,1.5767,-0.0649762,-0.0463158,-0.325485,0.0582496,0.942614,0.0716072,0.874511,-0.0396983,-0.0678032,-0.252668,-0.0846064,0.961459,0.14075,1.11708,-0.00616443,-0.052279,-0.326511,0.0452118,0.942663,0
627,0.205216,0.882243,0.852349,0.0812433,0.0778854,-0.0517256,0.992299,0.0158643,0.221032,0.712127,0.819591,0.075134,0.0125994,0.567862,0.151974,0.440175,0.75689,0.135492,0.0744406,-0.049523,0.986736,1
628,0.0304839,1.59981,-0.10814,-0.0593249,-0.331932,0.115961,0.934267,0.06082,0.903356,-0.0368925,0.0273211,-0.00410369,-0.060539,0.997783,0.104915,1.15291,-0.0197087,-0.0676391,-0.333927,0.102478,0.934567,0
629,0.218676,1.22505,0.463701,-0.0133578,0.0450363,-0.0497486,0.997656,0.0559061,0.550624,0.504849,0.614376,0.0777949,-0.0310748,0.784554,0.179294,0.771802,0.482998,-0.0249403,0.045771,-0.0387933,0.997887,1
630,0.237553,1.12688,0.374295,-0.0999944,0.0352359,-0.0170384,0.994218,0.114602,0.45846,0.500669,0.690113,0.0303523,-0.0816942,0.718435,0.226149,0.682298,0.45605,-0.0809798,0.0351899,-0.0148776,0.995983,1
631,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
632,0.0759588,1.58693,-0.105208,-0.103597,-0.397731,0.089547,0.907226,0.0500613,0.897394,-0.00919797,-0.004671,-0.0363797,-0.12102,0.991972,0.107183,1.145,0.00929564,-0.0998145,-0.399436,0.0751236,0.90821,0
633,0.121464,1.57725,-0.0655287,-0.0567538,-0.376742,0.0930029,0.919888,0.117682,0.875266,-0.0176989,0.0431697,-0.00976428,-0.156347,0.98671,0.171963,1.12315,0.015539,-0.0645432,-0.378789,0.0746927,0.920203,0
634,0.199128,0.854335,0.792593,0.0972548,0.00607607,0.00475757,0.99523,0.0894678,0.18533,0.612997,0.850459,0.0682832,-0.0536343,0.518825,0.200071,0.412692,0.680999,0.14682,0.00682727,-0.000885606,0.989139,1
635,0.291728,0.840445,0.973158,0.07219,0.0773801,-0.0546348,0.992883,0.101817,0.177293,0.842861,0.811617,0.0414027,-0.0459998,0.580903,0.237752,0.397353,0.884613,0.129607,0.0734524,-0.0497426,0.987589,1
636,0.130842,1.36328,-0.0296918,-0.191766,-0.45063,0.0729258,0.868816,0.0410707,0.696408,0.173817,0.368412,-0.210276,0.00303377,0.905565,0.11173,0.941832,0.157585,-0.196139,-0.449008,0.0801232,0.868045,0
637,0.0938796,1.57849,-0.0733456,-0.00804606,-0.0481588,-0.0135472,0.998715,-0.0367916,0.899614,-0.0563556,0.0287145,-0.426839,-0.0119703,0.903792,0.0788636,1.12788,-0.0580971,-0.0266408,-0.0479229,-0.0178334,0.998336,0
638,0.192986,0.889301,0.86882,0.102409,-0.0173621,0.0271247,0.994221,0.132526,0.242069,0.638833,0.818678,0.0987181,-0.073551,0.560903,0.223618,0.464832,0.734653,0.198164,-0.0154815,0.03675,0.979357,1
639,0.00193372,1.60429,0.0185867,-0.0552121,-0.375425,0.0686694,0.922655,-0.0307464,0.90617,0.0538326,0.147676,-0.00630006,-0.185715,0.971423,0.0314215,1.14939,0.0886754,-0.0615108,-0.377157,0.0486969,0.922821,0
640,0.204926,1.14049,0.432785,-0.0421302,0.0259331,-0.0028977,0.998771,0.0982126,0.46264,0.485966,0.68896,0.060596,-0.069543,0.718907,0.204347,0.692546,0.465809,-0.0316491,0.0260195,-0.000368213,0.99916,1
641,0.16042,1.50631,0.0019341,-0.0586879,-0.359058,0.0702035,0.928819,0.133313,0.803864,0.0401691,0.0779769,0.0128836,-0.156285,0.984545,0.196485,1.04951,0.0749603,-0.0604233,-0.359963,0.059639,0.929096,0
642,0.29888,1.55542,-0.0817051,-0.0706103,-0.315725,0.0265333,0.945848,0.194735,0.862966,-0.042029,0.081403,0.0556185,-0.137618,0.985567,0.290379,1.09853,-0.0124867,-0.0775533,-0.317349,0.00414755,0.945123,0
643,0.0768858,1.30895,-0.0258784,-0.203051,-0.610043,0.290431,0.708709,0.170604,0.725707,0.345945,0.563926,-0.44402,0.0334382,0.695497,0.146618,0.96488,0.269834,-0.211664,-0.613545,0.28295,0.706187,0
644,0.22373,1.15699,0.405822,-0.0481535,0.0294778,-0.042651,0.997493,0.0686845,0.484851,0.471974,0.674182,0.0771647,-0.0479569,0.732956,0.190066,0.706519,0.446911,-0.0405284,0.0295678,-0.0344321,0.998147,1
645,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
646,0.223962,1.19855,0.484928,-0.0126227,0.0352791,-0.0377261,0.998585,0.0708065,0.526124,0.51168,0.634994,0.077474,-0.0416,0.767496,0.191206,0.748399,0.497725,-0.0131093,0.0353229,-0.0358839,0.998645,1
647,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
648,0.0685815,1.59189,-0.0615821,-0.0660606,0.0620717,0.0482278,0.994715,0.0356476,0.901202,0.0518919,0.0822351,0.436131,-0.0253746,0.895758,0.116682,1.13859,0.00251452,-0.0797908,0.0613193,0.047805,0.993775,0
649,0.0857364,0.829897,0.813626,0.0233562,0.119494,-0.0514608,0.991225,-0.0988355,0.151801,0.765196,0.820969,0.13238,0.119248,0.542462,0.0347133,0.376848,0.772628,0.0769599,0.116385,-0.048953,0.989007,1
650,0.230805,0.865083,0.89174,0.115415,0.0709878,-0.0200308,0.990575,0.080175,0.206435,0.702586,0.828245,0.0501485,-0.0412287,0.556593,0.203671,0.429174,0.764751,0.167915,0.0694233,-0.0202851,0.983145,1
651,0.161934,1.57288,-0.201712,-0.0911851,-0.316302,0.0753255,0.941257,0.121935,0.875451,-0.120154,0.0226111,0.0547641,-0.120069,0.990996,0.194074,1.12033,-0.103979,-0.0872658,-0.317948,0.0585842,0.942264,0
652,0.178212,1.56963,-0.036972,-0.0130186,-0.0383393,-0.0305763,0.998712,0.025057,0.895281,-0.0152592,0.057881,-0.419098,-0.0485729,0.904791,0.148209,1.11971,-0.0193451,-0.0281771,-0.0379074,-0.0342719,0.998296,0
653,0.114965,0.796228,0.900034,0.0839649,0.0639322,-0.0387876,0.993659,-0.0529225,0.130343,0.752704,0.836977,0.129012,0.0887805,0.52435,0.0757108,0.352817,0.801329,0.13678,0.0611252,-0.0341818,0.988123,1
654,0.210374,1.14549,0.39147,-0.0706724,0.0251561,-0.0309296,0.996703,0.0720214,0.472127,0.461105,0.682443,0.0971996,-0.0519812,0.72258,0.187834,0.696918,0.43967,-0.0358965,0.0247639,-0.021991,0.998807,1
655,0.206057,1.14632,0.397727,-0.0704509,0.0171188,-0.0190942,0.997186,0.081557,0.469421,0.485775,0.685545,0.0944948,-0.0553823,0.719744,0.193045,0.69574,0.455715,-0.0567423,0.0173969,-0.0116815,0.998169,1
656,0.07504,1.33376,-0.0691928,-0.0524507,-0.429865,0.144523,0.889707,0.139562,0.638262,-0.00182584,0.0161643,-0.0773593,-0.203539,0.975872,0.163764,0.890981,0.030144,-0.0583516,-0.432579,0.125083,0.890968,0
657,0.212033,1.14358,0.377596,-0.0829288,0.0229163,-0.0148244,0.996182,0.0906994,0.471199,0.482823,0.683558,0.0651139,-0.0637623,0.724184,0.201689,0.696791,0.446231,-0.0690489,0.0229966,-0.0116822,0.99728,1
658,0.219994,0.857469,0.861609,0.086258,0.0702584,-0.0130471,0.993707,0.0782586,0.185894,0.711683,0.835608,0.0328283,-0.0448433,0.546507,0.199291,0.413344,0.760333,0.137669,0.0695109,-0.0169496,0.987891,1
659,0.169174,1.55305,-0.0160888,-0.0634402,-0.367035,0.0761023,0.924916,0.14654,0.852039,0.0241205,0.0739051,0.00237833,-0.181388,0.980628,0.207361,1.09828,0.060098,-0.0590745,-0.368047,0.0616757,0.925877,0
660,0.233337,0.84636,0.879533,0.120694,0.037016,-0.0345428,0.991398,0.0772926,0.191801,0.679681,0.837845,0.0878829,-0.0298271,0.537961,0.201488,0.411299,0.749661,0.167959,0.0341212,-0.0262994,0.984852,1
661,0.229925,0.862985,0.881225,0.0935892,0.0450849,-0.0145419,0.994483,0.0916713,0.195796,0.711227,0.830742,0.0476344,-0.0492574,0.552424,0.211418,0.421246,0.771154,0.148608,0.0440433,-0.0152432,0.987797,1
662,0.198562,1.21163,0.429853,-0.045332,0.0282762,-0.0320537,0.998057,0.0544293,0.537698,0.491056,0.626095,0.0976337,-0.0310493,0.772987,0.172872,0.761313,0.467813,-0.0371782,0.0282483,-0.0272034,0.998539,1
663,0.295259,1.5337,0.0164088,-0.0807163,-0.411534,-0.0216064,0.907556,0.139646,0.848581,0.0155071,0.146013,-0.0514207,-0.14689,0.976964,0.240577,1.07783,0.0714264,-0.0779017,-0.412612,-0.0366858,0.906828,0
664,0.0136372,1.58907,-0.00340767,-0.0598051,-0.327897,0.116508,0.935592,0.0408779,0.887033,0.0548597,0.105161,0.0525666,-0.0985714,0.988161,0.0900216,1.13807,0.0809674,-0.0580003,-0.329244,0.100261,0.937114,0
665,0.0326457,1.58295,-0.0480265,-0.0595144,-0.0683538,0.0223847,0.995633,-0.0547579,0.894417,0.0274739,0.0706375,0.00131742,-0.00375674,0.997494,0.0463009,1.1289,0.0105287,-0.0659219,-0.0688266,0.0165165,0.995311,0
666,0.268976,0.802788,1.01182,0.0640926,0.0990855,-0.0607932,0.99115,0.0680264,0.137989,0.908566,0.815491,0.00893431,-0.0368424,0.577527,0.207458,0.357675,0.936583,0.11242,0.0955721,-0.0581881,0.987341,1
667,0.142906,1.56671,0.0724461,-0.0501776,-0.336277,0.0652348,0.93816,0.113973,0.86653,0.101329,0.157868,0.0412615,-0.143932,0.976042,0.177302,1.10944,0.134443,-0.0511303,-0.337317,0.0503386,0.938653,0
668,0.260229,1.5456,-0.0160514,-0.0736284,-0.290493,0.00487101,0.954028,0.129205,0.856988,0.0192969,0.167204,0.0799565,-0.100813,0.97749,0.23525,1.08796,0.0480769,-0.0750472,-0.29191,-0.0160154,0.953363,0
669,0.161533,1.53915,-0.0381668,-0.0754752,-0.354455,0.0575179,0.930245,0.107029,0.84018,0.0118112,0.17903,0.0180615,-0.128604,0.975235,0.180308,1.08346,0.0428763,-0.0740957,-0.355691,0.0431825,0.93066,0
670,0.206816,0.879517,0.904934,0.155732,-0.00763251,0.00765668,0.98774,0.111827,0.234779,0.649826,0.819703,0.123989,-0.0496391,0.557,0.216063,0.45522,0.74523,0.200085,-0.00761339,0.0101103,0.979697,1
671,0.0301156,1.59791,-0.0413649,-0.0835606,-0.332176,0.0886858,0.935313,0.015174,0.898382,0.036093,0.0920733,0.0495999,-0.0438393,0.993549,0.076558,1.1462,0.0551681,-0.0800076,-0.333285,0.0764663,0.936308,0
672,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
673,0.332769,1.5526,-0.0741443,-0.0763541,-0.361857,0.0327644,0.928524,0.243092,0.857802,-0.0327841,0.0687357,0.00498198,-0.166106,0.983697,0.327932,1.09669,0.0014344,-0.0802148,-0.363112,0.0172676,0.928126,0
674,-0.069404,1.49969,-0.0339956,-0.123542,-0.439577,0.232191,0.858835,0.0699771,0.848985,0.188708,0.183704,-0.0756251,-0.111862,0.973664,0.0611455,1.10473,0.163068,-0.136834,-0.441516,0.232583,0.855713,0
675,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
676,0.202506,0.878214,0.877061,0.11907,0.0467019,-0.0126904,0.991706,0.0506666,0.23925,0.639193,0.822514,0.100831,-0.0130166,0.559584,0.176885,0.449322,0.726641,0.214599,0.0465239,-0.0278644,0.975196,1
677,0.00514027,1.5664,-0.112176,-0.0747783,-0.468148,0.15247,0.867179,0.0846209,0.880983,-0.0112721,0.0725506,-0.102994,-0.08135,0.988691,0.0937836,1.1349,0.0101725,-0.0703651,-0.468152,0.149242,0.868107,0
678,0.190673,1.13654,0.397712,-0.0614855,0.0409885,-0.00732357,0.997239,0.0808892,0.458537,0.483047,0.693579,0.0848735,-0.0564269,0.713134,0.187781,0.686695,0.449579,-0.0526856,0.0411601,-0.00383755,0.997755,1
679,0.19428,1.15348,0.421297,-0.0378566,0.00913368,-0.0109234,0.999182,0.0830853,0.467233,0.465033,0.686124,0.0905385,-0.0599835,0.719332,0.189523,0.697482,0.450749,-0.0265789,0.00942292,-0.00013674,0.999602,1
680,0.229,1.13214,0.37659,-0.0953373,0.0298688,-0.0168831,0.994854,0.106755,0.460137,0.496906,0.690698,0.0456339,-0.0753947,0.717753,0.217881,0.684727,0.455004,-0.077342,0.0299894,-0.0129434,0.996469,1
681,0.0836423,1.54333,-0.0916546,-0.0930855,-0.405642,0.0986227,0.903915,0.0713146,0.846688,-0.00760993,0.0739518,-0.0418145,-0.13169,0.987644,0.124417,1.09573,0.0177446,-0.087913,-0.40762,0.0802406,0.905361,0
682,0.038211,1.59533,-0.0656907,-0.0894837,-0.410627,0.0898435,0.902943,0.0234186,0.892701,0.0148967,0.0538955,-0.0436116,-0.0997396,0.992595,0.0757609,1.14195,0.0412303,-0.087042,-0.411808,0.0788201,0.903673,0
683,0.0484228,1.38625,-0.00538509,-0.155879,0.782634,-0.0826404,0.596956,0.175147,0.77575,0.297841,0.376437,0.454834,-0.0499691,0.805558,0.115208,0.960332,0.13324,-0.151622,0.784318,-0.0740215,0.596974,0
684,0.122731,1.50829,-0.165016,-0.0884036,0.76102,-0.111791,0.632879,0.148406,0.879696,0.132561,0.173895,0.447501,-0.0249457,0.876859,0.12488,1.07161,-0.0357073,-0.0983725,0.761829,-0.106055,0.63142,0
685,0.220644,0.872983,0.864698,0.0871323,0.0495661,-0.0092298,0.99492,0.0919231,0.20251,0.705275,0.828628,0.0613554,-0.0455373,0.55456,0.20796,0.430656,0.760818,0.141607,0.0486043,-0.00755653,0.9887,1
686,0.179561,1.57043,-0.135227,-0.056989,-0.361263,0.0231425,0.930433,0.0836178,0.875991,-0.13126,0.00538316,0.01272,-0.156245,0.987622,0.171388,1.11161,-0.0829406,-0.0551362,-0.362504,0.00158698,0.930348,0
687,0.237731,1.56247,-0.00874446,-0.0336701,-0.0373758,-0.0335357,0.998171,0.0821302,0.89109,0.0384575,0.0768696,-0.419616,-0.0980492,0.899111,0.204854,1.11447,0.0259569,-0.045602,-0.0370569,-0.0365983,0.997601,0
688,0.197928,0.8545,0.836782,0.0879633,0.00791743,0.012536,0.996013,0.0975513,0.184052,0.664858,0.841532,0.084334,-0.047351,0.531479,0.205162,0.413629,0.730946,0.144179,0.00916227,0.00586507,0.989492,1
689,0.119603,1.58409,-0.0533609,-0.05783,-0.384965,0.0999524,0.915678,0.128653,0.881724,-0.00185364,0.0289759,-0.019272,-0.159603,0.986568,0.176949,1.13084,0.0309308,-0.0623681,-0.386462,0.0855507,0.916209,0
690,0.19886,0.879845,0.864353,0.0634896,0.0430428,-0.00567906,0.997038,0.0640573,0.22244,0.67539,0.825244,0.0912565,-0.0203911,0.556982,0.184158,0.440055,0.751165,0.184182,0.042335,-0.0156518,0.981855,1
691,0.241357,1.55856,-0.0109334,-0.0436708,-0.0637337,-0.0278762,0.996621,0.084792,0.88252,0.0400268,0.128425,-0.0133652,-0.0822571,0.988212,0.209324,1.10602,0.0308414,-0.0521992,-0.0638221,-0.0363432,0.995932,0
692,0.208171,0.878219,0.39143,-0.0236591,0.0178987,-0.0301857,0.999104,0.0652186,0.202499,0.425417,0.886578,0.0887755,-0.065756,0.449192,0.183042,0.426552,0.411929,-0.0205455,0.0179038,-0.0261386,0.999287,1
693,0.247709,0.81958,1.06744,0.110971,-0.0354451,0.0276126,0.992807,0.178419,0.154636,0.859421,0.803581,0.105389,-0.0600919,0.5827,0.274552,0.383267,0.943809,0.163238,-0.033189,0.0226823,0.985767,1
694,0.289464,1.5784,0.023181,-0.0975841,-0.421098,-0.00435995,0.90174,0.145728,0.895828,0.0507421,0.0574766,-0.0565271,-0.0999738,0.991719,0.24176,1.12818,0.0973365,-0.0940093,-0.422579,-0.0201678,0.901212,0
695,0.195541,1.13864,0.370822,-0.111115,0.0337688,-0.0174331,0.993081,0.0710895,0.472037,0.508299,0.684539,0.0867306,-0.0450533,0.722395,0.183397,0.694877,0.460813,-0.0877551,0.0335732,-0.0162346,0.995444,1
696,0.112845,1.57935,0.0828443,-0.0444786,-0.342333,0.095276,0.933677,0.123814,0.877622,0.114422,0.13216,0.0377576,-0.136808,0.981016,0.176228,1.12629,0.150273,-0.0455944,-0.343192,0.0846632,0.93433,0
697,0.284276,1.56517,0.116205,-0.0710084,-0.374412,0.00992017,0.924486,0.163082,0.874964,0.125351,0.119488,-0.00719751,-0.145546,0.982083,0.258421,1.10802,0.175079,-0.0696835,-0.375961,-0.0134411,0.923914,0
698,0.215096,0.857049,0.853677,0.0802031,-0.0042409,0.0255155,0.996443,0.13725,0.177932,0.693609,0.837214,0.0746019,-0.0746089,0.536601,0.236665,0.411901,0.75681,0.131297,-0.00258465,0.0214749,0.991107,1
699,0.0670463,1.57162,-0.0555867,-0.0573771,-0.388628,0.100996,0.914044,0.0743831,0.871254,-0.00653439,0.0560274,-0.0204512,-0.143174,0.987899,0.123431,1.12008,0.02791,-0.0617004,-0.390518,0.0832441,0.914745,0
700,0.205416,0.868016,0.888594,0.0863112,-0.0592315,0.0116676,0.994437,0.116801,0.196035,0.715305,0.828258,0.0986438,-0.0488929,0.549425,0.219195,0.424825,0.789575,0.132866,-0.0578946,0.00599835,0.989424,1
701,0.200563,0.86134,0.877974,0.0807436,0.0433524,0.0015537,0.99579,0.0830721,0.185464,0.726306,0.831861,0.00747482,-0.0557998,0.552121,0.196072,0.41585,0.779734,0.134042,0.0434582,-0.0018235,0.990021,1
702,0.348534,1.55635,-0.0450367,-0.109411,-0.345657,0.0447159,0.930887,0.259079,0.865854,0.0436206,0.0779415,0.010398,-0.205225,0.975551,0.345278,1.10615,0.0606441,-0.10864,-0.347484,0.0289631,0.930921,0
703,0.126054,1.5793,-0.0323367,-0.0605968,-0.359541,0.0787915,0.92782,0.103936,0.879072,0.00255806,0.0670229,0.0138027,-0.142309,0.987454,0.166336,1.12462,0.0403482,-0.0551807,-0.360744,0.0606533,0.929053,0
704,0.22024,0.850654,0.896773,0.120548,0.0181353,0.0126188,0.992462,0.120979,0.191111,0.686539,0.834126,0.126079,-0.0475752,0.53486,0.227639,0.417468,0.763891,0.172978,0.019028,0.00958884,0.984695,1
705,0.0388968,1.42269,-0.0179432,-0.131493,0.780257,-0.106103,0.602205,0.120984,0.808581,0.297491,0.32131,0.455015,-0.0326651,0.829852,0.075273,0.994223,0.125815,-0.129186,0.781513,-0.0989799,0.602288,0
706,0.203463,1.59502,-0.111451,-0.12493,-0.487009,0.0253393,0.864045,0.0749843,0.904662,-0.0461894,0.00899834,-0.127618,-0.0342854,0.99119,0.157281,1.14241,-0.00616591,-0.121907,-0.490098,-0.000322861,0.8631,0
707,0.215294,0.960779,0.405575,-0.0178368,0.0256592,-0.0125946,0.999432,0.0982943,0.278241,0.431636,0.820196,0.092029,-0.0911004,0.557234,0.207206,0.507509,0.419976,-0.0136666,0.0257233,-0.00623789,0.999556,1
708,0.222725,0.863653,0.886684,0.112609,0.0830295,-0.0221433,0.989917,0.065405,0.203534,0.705889,0.829649,0.03329,-0.0359138,0.556134,0.191337,0.426056,0.763098,0.163843,0.0815328,-0.0242995,0.982811,1
709,0.185135,1.44019,-0.0013964,-0.073178,-0.357607,0.057672,0.929213,0.131333,0.741298,0.0476778,0.113039,0.0123692,-0.148591,0.982339,0.204157,0.984423,0.0790741,-0.0744542,-0.358866,0.0435694,0.929394,0
710,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
711,0.199056,1.56864,0.1145,-0.0606623,-0.332629,0.0305158,0.94061,0.115194,0.874075,0.137565,0.159915,0.0415858,-0.118144,0.979153,0.198862,1.11111,0.173496,-0.0602244,-0.333819,0.0119876,0.940635,0
712,0.199398,0.885377,0.860228,0.0562563,-0.0250674,0.0306818,0.99763,0.13459,0.206815,0.724385,0.821173,0.0895619,-0.0626805,0.560112,0.228648,0.442027,0.782944,0.115111,-0.0231091,0.0302838,0.992622,1
713,0.199498,0.843434,0.895676,0.0879352,-0.0456954,0.00031737,0.995078,0.0896331,0.175759,0.719486,0.835439,0.126583,-0.019078,0.534467,0.200206,0.4012,0.793494,0.135115,-0.044674,-0.00832201,0.989787,1
714,0.198584,0.870962,0.864188,0.0736388,-0.0606996,0.0104104,0.995382,0.10464,0.194876,0.70216,0.830336,0.121144,-0.0349703,0.54281,0.209361,0.424125,0.773777,0.124491,-0.0592193,0.0016545,0.990451,1
715,0.071693,1.50472,-0.00428524,-0.0498535,-0.385754,0.0987737,0.915943,0.0836108,0.802555,0.0339945,0.0620111,-0.0134552,-0.126319,0.989958,0.130956,1.05129,0.0718234,-0.0522794,-0.387144,0.0839124,0.916703,0
716,0.227572,0.873701,0.850466,0.0598912,0.00257169,0.00801047,0.998169,0.123561,0.19384,0.717029,0.828226,0.07993,-0.0596115,0.551453,0.232167,0.425989,0.770321,0.114746,0.00330699,0.00288674,0.993385,1
717,0.0525722,1.57923,-0.0417725,-0.0800926,-0.302933,0.0984561,0.944523,0.0452489,0.882293,0.0392392,0.1228,0.0755415,-0.0902805,0.985425,0.107756,1.13012,0.0532679,-0.0800403,-0.304938,0.0791781,0.945694,0
718,0.220917,0.857426,0.880142,0.0926442,-0.0292391,0.0193583,0.995082,0.137283,0.187346,0.69716,0.833192,0.108597,-0.0625658,0.538594,0.238648,0.41693,0.771955,0.146043,-0.027461,0.0133982,0.988806,1
719,0.249451,1.55488,0.0125419,-0.0971302,-0.379445,0.0342908,0.919463,0.152869,0.864048,0.0754023,0.153793,-0.0162702,-0.131277,0.979208,0.237716,1.10343,0.104515,-0.0983772,-0.380965,0.0190919,0.919143,0
720,0.107186,1.59703,-0.0913797,-0.0464866,-0.149055,0.0449362,0.986713,0.0464384,0.896929,-0.0436473,0.0180738,-0.0839365,-0.086187,0.992572,0.136568,1.13634,-0.0396609,-0.0543014,-0.149892,0.0344082,0.98661,0
721,0.252487,1.5704,0.158452,-0.0589355,-0.327415,0.00802473,0.943007,0.131073,0.880499,0.166381,0.126768,0.0458173,-0.114423,0.984245,0.231047,1.11206,0.209048,-0.0600254,-0.328696,-0.015733,0.942395,0
722,0.0495956,1.58332,-0.034733,-0.0528992,-0.359163,0.11238,0.924973,0.0782956,0.881327,0.0153373,0.0932248,0.0167338,-0.126083,0.987488,0.122187,1.13153,0.0461639,-0.0534968,-0.360506,0.097698,0.926082,0
723,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
724,0.203251,0.868542,0.854538,0.043378,0.143066,-0.0353813,0.988129,0.0374798,0.18942,0.790194,0.822282,0.0470573,-0.0064676,0.567095,0.163977,0.418516,0.798547,0.0890672,0.140929,-0.0327844,0.98546,1
725,-0.20342,1.44004,-0.0799897,-0.112608,-0.484599,0.299604,0.814077,0.00982404,0.820847,0.177267,0.25495,-0.112198,-0.123741,0.952418,-0.0334622,1.07429,0.143843,-0.12704,-0.488115,0.297574,0.810589,0
